,masked,sift,contrast,bright,species,path,vanilla,bbcontent,mixed,family,red,green,blue,average_0,average_1,average_2,diff_cont_red,diff_cont_green,diff_cont_blue,bbox_ratio
781,0,2709,87.07519908413454,74.90033388981637,Anolis carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Anolis carolinensis/ceed2245044e1ee4ab58af665f5133db.jpg,0,0,1,reptilia,3.380410509355059,12.446768567681955,15.942531595869257,139.36205845772858,138.55973391257126,115.68022919917053,17.24471574983322,11.49246786118428,10.215357742630443,22.95116861435726
782,0,2808,92.31668717663072,138.22301630434782,Anolis carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Anolis carolinensis/175ddb286a29e693869349211edbe640.jpg,1,1,1,reptilia,53.971145480700834,34.917219503294746,48.93747136684452,73.08317548265288,93.06478312871458,55.084473701277645,-49.03416722524248,-34.0024829226724,-50.38039775526242,31.424540133779267
783,1,1167,92.07670236461452,43.46701779026217,Spinus tristis,/content/drive/MyDrive/Animals_masked/Animals_masked/Spinus tristis/e23d6d5a804494a6596fb6424405465e.jpg,0,0,0,aves,15.812322806223122,11.812215536099998,25.177451706947025,148.9437010364459,140.47679304296886,128.78169724547232,26.82635832855054,13.409526991581885,23.31682578893225,31.835674157303373
784,1,231,39.24389325469856,50.81638125,Pandion haliaetus,/content/drive/MyDrive/Animals_masked/Animals_masked/Pandion haliaetus/559443af79765bb0ddce04ac890e077c.jpg,1,0,1,aves,25.79554256277744,20.54492042842209,11.26122621537398,135.22889884637806,146.97050704943095,135.7352066768101,13.111556138482698,19.90324099804397,30.27033522027,1.6822916666666667
785,0,8704,94.25408639517892,101.55582291666668,Picoides pubescens,/content/drive/MyDrive/Animals_masked/Animals_masked/Picoides pubescens/4b208a583a1d2925e2e9a4e69a9a99d7.jpg,0,0,0,aves,32.274636603889235,11.067598321577918,1.1973362846260187,122.5111445654495,115.54768567571264,77.2698633250565,0.3938018575541377,-11.519580375674352,-28.19500813148356,2.1620833333333334
786,1,2000,98.86188196022246,37.44233455882353,Picoides pubescens,/content/drive/MyDrive/Animals_masked/Animals_masked/Picoides pubescens/de4804b40e92de90759fa0815bbcb8ee.jpg,1,1,1,aves,14.09243055297351,0.2159221777870641,2.2972199653739835,131.91861756694612,132.0543087897188,129.7674509238898,9.801274859050764,4.987042738331809,24.302579467349744,13.02450980392157
787,0,1317,66.46220739994718,95.40082083333331,Anolis carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Anolis carolinensis/90fa0846a3ef4561bfdeef5cd8edcdfc.jpg,1,0,0,reptilia,27.96665535388924,10.527048321577908,6.72279288204065,128.4679468840366,113.54104871948428,80.2079147499956,6.350604176141232,-13.526217331902714,-25.25695670654447,5.059375
788,0,885,69.48436179209938,43.2072611003861,Pachydiplax longipennis,/content/drive/MyDrive/Animals_masked/Animals_masked/Pachydiplax longipennis/a2fe74d4c5c31efa8d7a03c286852a33.jpg,0,0,0,insecta,30.26940366316352,22.94726725113766,43.47375551878453,172.43304379966733,155.55269603731168,144.60665755585924,50.31570109177197,28.485429985924696,39.14178609931918,33.69618725868726
789,1,3055,86.79753139189795,0.64525,Procyon lotor,/content/drive/MyDrive/Animals_masked/Animals_masked/Procyon lotor/a98efa591401dc83546f8ab72b3db5cd.jpg,1,1,1,mammalia,16.07248799277812,32.84260109935569,30.025974479070456,83.73150538290074,83.76377440567543,83.62316255633132,-38.38583732499463,-43.303491645711546,-21.841708900208744,17.995277777777776
790,1,2613,97.12776720472704,218.56030833333327,Anolis carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Anolis carolinensis/c29721ff126f00072b34ab6173414097.jpg,1,1,1,reptilia,85.52885535388924,11.425508738244574,26.984475867959347,82.92529097133979,104.818883707313,24.511837503362926,-39.19205173655557,-22.24838234407399,-80.95303395317714,47.65333333333333
791,0,854,75.64468951179428,74.93007796780684,Pachydiplax longipennis,/content/drive/MyDrive/Animals_masked/Animals_masked/Pachydiplax longipennis/5e28ba826658dbc0a88381e4309051f6.jpg,1,1,1,insecta,9.652107940240684,9.415058049984808,3.698981367117781,131.82913550215957,138.05076055778963,105.46487145654008,9.711792794264213,10.98349450640265,0.0,44.774899396378274
792,0,534,76.49952013206222,145.33064962476547,Pachydiplax longipennis,/content/drive/MyDrive/Animals_masked/Animals_masked/Pachydiplax longipennis/43af83c62fbbc6c1cf945dbb59f22555.jpg,1,1,1,insecta,37.020111189567785,36.49990424252466,2.161662585761732,124.31015899698409,162.24869355021028,71.89799856582346,2.192816289088725,35.1814274988233,-33.56687289071661,17.425422138836772
793,0,2473,93.17913186813448,60.44214791666667,Procyon lotor,/content/drive/MyDrive/Animals_masked/Animals_masked/Procyon lotor/ed427c90080c9980913f525336ac91c9.jpg,1,1,1,mammalia,15.597611312777431,12.672160011755423,30.80464496537398,148.30546829729482,140.30690961573154,132.2315029035765,26.188125589399466,13.23964356434456,26.766631447036445,58.37479166666667
794,1,4616,61.88612558898602,161.19308125,Harmonia axyridis,/content/drive/MyDrive/Animals_masked/Animals_masked/Harmonia axyridis/596c29494a636c4d81712b39f4ed7984.jpg,0,1,0,insecta,18.375542853889243,37.59408501175541,56.01968836795935,67.22920335030695,161.2508524399736,89.53748161691641,-54.888139357588415,34.18358638858663,-15.927389839623658,45.79875
795,0,561,88.22443689113123,185.46964118198875,Pachydiplax longipennis,/content/drive/MyDrive/Animals_masked/Animals_masked/Pachydiplax longipennis/f130dbc058d6b053ebb09ef9dc730216.jpg,1,1,1,insecta,71.43836869425823,23.52109481938905,43.9649368513865,73.71738639983013,96.8826222376032,35.098857775076745,-48.39995630806523,-30.18464381378378,-70.36601368146333,27.84943714821764
796,1,8112,98.19086381956409,140.7610048161121,Junonia coenia,/content/drive/MyDrive/Animals_masked/Animals_masked/Junonia coenia/a2428e0276b67961d57f0b8c6f3b43ec.jpg,1,1,1,insecta,32.64249841795812,19.66014639529307,5.731485873138141,127.79508721948152,145.65430264240302,83.12271892662612,5.677744511586155,18.587036591016044,-22.342152529913943,7.4549036777583195
797,0,6289,88.97457248398047,63.75380393996248,Spinus tristis,/content/drive/MyDrive/Animals_masked/Animals_masked/Spinus tristis/f5cd6e557a0d79f8760e94e22cf79ba3.jpg,0,0,0,aves,14.86171766236329,5.30637155484871,13.508703267896806,109.8608164433972,120.90199331649944,94.45795702712222,-12.256526264498165,-6.165272734887552,-11.006914429417847,0.01149155722326454
798,1,338,71.72423126893132,105.81452626641652,Spinus tristis,/content/drive/MyDrive/Animals_masked/Animals_masked/Spinus tristis/526d98d355394e5d1eb5c9047ecb15d9.jpg,1,0,0,aves,97.23726920442849,36.21104401738394,1.4713697782157595,122.89236715857166,167.15675609485217,215.93893491863764,0.7750244506762982,40.08949004346519,110.47406346209758,16.503048780487806
799,1,41,28.479572080354547,139.3044111111111,Pandion haliaetus,/content/drive/MyDrive/Animals_masked/Animals_masked/Pandion haliaetus/377caf26aa29d11d2139b5a26f590b12.jpg,1,1,1,aves,52.54179256277742,12.827801099355696,50.08421336795935,73.40025281153636,114.28294964844636,163.64274705349047,-48.717089896359,-12.784316402940618,58.1778755969504,1.7777777777777777
800,0,635,58.27838944652935,12.690572232645405,Pachydiplax longipennis,/content/drive/MyDrive/Animals_masked/Animals_masked/Pachydiplax longipennis/824d6418d2c6e50c395d07c0b95a4918.jpg,0,0,0,insecta,72.28331517065736,54.328680039898,58.6457878202833,184.79093959731543,183.99271255506912,185.3666522659167,62.67359688942007,56.92544650368214,79.90178080937665,14.482645403377111
801,0,3571,97.44285716384708,1.5553222222222225,Canis latrans,/content/drive/MyDrive/Animals_masked/Animals_masked/Canis latrans/c239ab753da8b29d54ffb2b3e1b179ff.jpg,0,0,1,mammalia,42.46895188166701,59.18052054380014,56.59585781240379,67.91555258993316,68.05360596198292,67.92570021436038,-54.20179011796221,-59.013660089404055,-37.53917124217969,5.706388888888888
802,0,1320,84.68547243494837,99.0192275,Spinus tristis,/content/drive/MyDrive/Animals_masked/Animals_masked/Spinus tristis/52417d0be093e386a77697e452c8ec27.jpg,1,1,1,aves,67.48793506277742,17.921027511755412,2.2452067012926875,119.08665936828902,143.85776938488044,180.929771108122,-3.030683339606341,16.79050333349346,75.46489965158193,10.082
803,1,2112,93.5555277559957,26.63547124600639,Picoides pubescens,/content/drive/MyDrive/Animals_masked/Animals_masked/Picoides pubescens/3a91e97529c4fa3f15c932ffd6bef815.jpg,1,1,1,aves,7.21508785031736,8.328828247030529,5.350906365829417,117.98041669868203,117.81865531260746,116.62755649060344,-4.136926009213312,-9.24861073877952,11.162685034063372,1.1809105431309905
804,0,14096,84.43059047992516,58.72943125,Sciurus carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Sciurus carolinensis/5fbd9a2afc90907d049afff718e6463b.jpg,1,0,0,mammalia,16.597465479444097,16.861176678422098,31.559353298707308,146.76134274219513,134.44845633931897,116.60854279854895,24.644000034299765,7.381190287931986,11.1436713420089,11.64625
805,1,14392,98.8706676311372,80.52133541666667,Junonia coenia,/content/drive/MyDrive/Animals_masked/Animals_masked/Junonia coenia/64eb7d1b71e61965eedfb3ac62f3c3a4.jpg,1,0,1,insecta,1.5020592294441002,6.5973141784220815,29.264276215373982,152.7140489685902,133.5478953365889,113.26702195424164,30.59670626069483,6.480629285201928,7.802150497701575,2.7058333333333335
806,1,4419,78.19698491616968,125.76760638297873,Harmonia axyridis,/content/drive/MyDrive/Animals_masked/Animals_masked/Harmonia axyridis/27c3a967eae96a3880e9d0fa8b4461a4.jpg,1,1,1,insecta,31.407920299891813,3.405754934385968,6.81153325835264,116.42808958142164,130.98316213967504,79.84991218747409,-5.68925312647373,3.915896088288065,-25.614959269065977,2.991537717601547
807,1,1687,72.29188512803374,124.8380625,Harmonia axyridis,/content/drive/MyDrive/Animals_masked/Animals_masked/Harmonia axyridis/1788b158234af4a698b00ab0277f29c3.jpg,1,1,1,insecta,23.49741785388925,9.52169751175542,40.41878246537398,156.01396404585705,145.18614513473355,93.39373499669726,33.89662133796169,18.11887908334657,-12.071136459842805,21.40375
808,0,1745,67.22525663269312,116.98195484581498,Pachydiplax longipennis,/content/drive/MyDrive/Animals_masked/Animals_masked/Pachydiplax longipennis/ab6e62bbe3f8504fcc3275d99f310a00.jpg,1,1,1,insecta,36.15023629184812,4.853173190903718,9.174911091894742,111.96419641543925,128.67168521309017,63.33367103585668,-10.153146292456114,1.604419161703191,-42.13120042068339,28.84067547723935
809,0,2948,66.57100865088775,65.91237083333333,Procyon lotor,/content/drive/MyDrive/Animals_masked/Animals_masked/Procyon lotor/7337eea4cc21a4afeed0636d1f7ef060.jpg,0,0,0,mammalia,28.015522020555903,19.32754623824458,22.064194617959345,101.93856967889664,109.41434394450616,80.13853479621174,-20.17877302899872,-17.652922106880823,-25.326336660328323,59.00020833333334
810,0,1202,78.37885648190472,86.53928689883914,Junonia coenia,/content/drive/MyDrive/Animals_masked/Animals_masked/Junonia coenia/e9349460a4c321662c58697c0e343714.jpg,1,1,1,insecta,3.8478947506554135,2.142542971954427,34.15758480782837,165.05403964973382,135.61259184735042,107.68639357439729,42.93669694183846,8.545325795963436,2.2215221178572198,31.9863184079602
811,0,4458,82.18837490933194,101.15667916666666,Picoides pubescens,/content/drive/MyDrive/Animals_masked/Animals_masked/Picoides pubescens/4ca1e318a0733f975fdc78f5a32a7d94.jpg,0,0,0,aves,0.5773613127774269,28.99338501175542,51.10093246537399,174.68928833361213,157.18562472415297,108.7330153839007,52.571945625716765,30.118358672765996,3.26814392736064,18.495833333333334
812,0,2518,65.01704697973723,63.80521987534626,Sciurus carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Sciurus carolinensis/a6c341dc8fd4f7d5f33ea7fbd4496d9c.jpg,0,0,0,mammalia,23.87099470959184,42.35425274028727,34.78109519621425,160.42592837474135,168.852640366545,133.1931741807657,38.308585666846014,41.78537431515801,27.72830272422564,9.88123268698061
813,1,2818,94.78012875731626,80.90449564586358,Junonia coenia,/content/drive/MyDrive/Animals_masked/Animals_masked/Junonia coenia/e0662e57a01c43a5873cbac9354d3e7a.jpg,1,1,1,insecta,9.552891907469302,3.733136396082031,14.905881673163051,135.18619644180242,116.09259052542096,90.86991200888056,13.068853733907062,-10.97467552596602,-14.59495944765952,56.27231494920174
814,1,12575,85.51084977219185,25.277410245183887,Canis latrans,/content/drive/MyDrive/Animals_masked/Animals_masked/Canis latrans/9d361554a4cc573e3996e1a5307131b2.jpg,0,1,0,mammalia,2.8649643666303177,4.045313324496775,1.3646437240597606,119.39891133815482,119.93965700373548,110.19462034383956,-2.718431369740543,-7.1276090476514895,4.729748887299479,7.917250437828372
815,1,1279,69.49812459708802,51.78593708165997,Spinus tristis,/content/drive/MyDrive/Animals_masked/Animals_masked/Spinus tristis/3199638cac7ded329e2a2fd5a35f05e0.jpg,1,0,0,aves,3.1802921761783978,12.50383352907457,2.338098479430215,124.77273410910144,113.16602024723448,105.86678167529232,2.6553914012060744,-13.901245804152497,0.4019102187522492,9.519243641231594
816,0,215,61.9903344336011,20.543433333333333,Chelydra serpentina,/content/drive/MyDrive/Animals_masked/Animals_masked/Chelydra serpentina/32ddb7f292620460ad042ff133ef9d8b.jpg,0,0,0,reptilia,16.31352172944409,8.04769751175543,7.508274132040654,129.03564840621627,131.47214556766832,124.43465270382204,6.918305698320907,4.404879516281341,18.96978124728197,21.86895833333333
817,1,1973,84.33259439440185,31.73720833333333,Picoides pubescens,/content/drive/MyDrive/Animals_masked/Animals_masked/Picoides pubescens/74d21864f0fba66d56b6319d3f05bb51.jpg,1,0,0,aves,21.42637965944479,37.33635387713348,39.43862170129269,83.85812356338734,88.82607551711591,87.8943863174007,-38.25921914450802,-38.24119053427107,-17.570485139139365,0.6688888888888889
818,1,4353,89.35803267522648,84.55085625,Canis latrans,/content/drive/MyDrive/Animals_masked/Animals_masked/Canis latrans/0ec2d33dac91875051cbfc795a746cd2.jpg,0,0,0,mammalia,26.33739910388924,20.00827957157792,0.7174074653739808,123.56928793014852,106.08104823684836,83.08255043502191,1.4519452222531584,-20.986217814538637,-22.382321021518152,1.1935416666666667
819,0,7749,97.29011021390544,107.38710131332084,Trachemys scripta elegans,/content/drive/MyDrive/Animals_masked/Animals_masked/Trachemys scripta elegans/be8c7b4fb48beba0bf2b5d62d2f59145.jpg,1,1,1,reptilia,45.579827418460845,35.20009341225959,34.56198891517636,56.799217905590034,60.30341622618752,26.70436536334656,-65.31812480230533,-66.76384982519946,-78.7605060931935,78.45919324577861
820,0,763,52.42447943275725,35.53176360225141,Canis latrans,/content/drive/MyDrive/Animals_masked/Animals_masked/Canis latrans/a39364f3600d226328a7f973d6156743.jpg,0,1,1,mammalia,60.68673918566672,53.61249805115504,64.86131080339776,188.44782760934905,180.27039828558208,170.3551237437033,66.33048490145366,53.203132234195095,64.89025228716324,3.294090056285178
821,0,1599,65.99306325092635,52.712408536585365,Junonia coenia,/content/drive/MyDrive/Animals_masked/Animals_masked/Junonia coenia/637464be860683c34d4ab75dd3322652.jpg,1,1,1,insecta,14.909581587167663,18.99858388605186,30.21640226681238,156.88572871864446,149.5654647417329,130.0289527643321,34.7683860107491,22.49819869034593,24.56408130779204,18.205909943714822
822,0,7822,91.50700314217104,25.56483055555556,Chelydra serpentina,/content/drive/MyDrive/Animals_masked/Animals_masked/Chelydra serpentina/c505b89650195596d2810e29ad9ebe8b.jpg,0,0,0,reptilia,3.200848118332985,9.129723321577911,4.740843923514902,118.4599197515986,116.99298488572062,112.29595106651718,-3.65742295629677,-10.074281165666363,6.83107960997711,1.9877777777777779
823,1,8581,91.72546748205464,35.122535416666665,Procyon lotor,/content/drive/MyDrive/Animals_masked/Animals_masked/Procyon lotor/11f9e6d329cbd13adf6558c00c3e0204.jpg,1,0,1,mammalia,12.63806368722257,21.948831654911245,19.062684201292683,91.8917659129404,94.65373924436103,87.47417948843264,-30.225576794954947,-32.413526807025946,-17.990691968107427,52.03208333333333
824,0,3054,77.82623581091455,43.88505919220056,Spinus tristis,/content/drive/MyDrive/Animals_masked/Animals_masked/Spinus tristis/a4324aa9c88ac715d2a74f9d1152c883.jpg,1,1,1,aves,19.43647403910056,6.365275332089695,16.239637560545745,139.92908338089865,132.91443773688772,128.95757892368928,17.811740673003285,5.84717168550074,23.492707467149216,6.020543175487465
825,0,8634,97.8922999805888,77.59987916666667,Procyon lotor,/content/drive/MyDrive/Animals_masked/Animals_masked/Procyon lotor/5cd923c26c6723ec8272868a0756c1b4.jpg,1,1,1,mammalia,3.2434386872225787,2.999926678422085,24.16764496537398,140.6804155272488,122.56804404486483,101.94793468382632,18.56307281935345,-4.499222006522132,-3.516936772713734,48.065625
826,1,920,61.00750779539074,28.19911320058997,Spinus tristis,/content/drive/MyDrive/Animals_masked/Animals_masked/Spinus tristis/e6648a7cc06bc5cf871ad17483402731.jpg,1,1,1,aves,70.69499838873612,43.69211989376133,47.065320997822354,172.8124626838392,172.93599211011744,184.4986318985678,50.695119975943854,45.86872605873046,79.03376044202773,8.815634218289086
827,0,473,61.42108148632678,24.942388548951048,Procyon lotor,/content/drive/MyDrive/Animals_masked/Animals_masked/Procyon lotor/86282c1e1abc250e4179fe26c8684496.jpg,0,0,1,mammalia,9.62285088127851,28.954643397335488,27.890784113880105,96.81797011536382,100.91974033770434,101.12796261216796,-25.29937259253154,-26.14752571368264,-4.336908844372118,50.19580419580419
828,0,4863,61.14441312968577,99.13513342696628,Picoides pubescens,/content/drive/MyDrive/Animals_masked/Animals_masked/Picoides pubescens/9cf3e706e3fc74137801bd16c9cef04a.jpg,0,0,0,aves,2.721864004724992,47.1013400679352,49.1325242724901,175.95398361596773,177.16588059388985,115.1984445620094,53.83664090807237,50.09861454250287,9.733573105469333,12.273642322097377
829,0,607,81.67472682360108,40.576547222222224,Anolis carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Anolis carolinensis/d63ebe266c3b55b64503424082f7f123.jpg,0,0,0,reptilia,14.696504659444798,29.392384432689028,26.28591336795936,90.6841439056508,90.38439803398133,90.231091255796,-31.433198802244547,-36.68286801740565,-15.23378020074408,17.3775
830,0,7038,95.62940319699156,34.53588888888889,Sciurus carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Sciurus carolinensis/97b50f2fe6e921b331e44c2ed4751b10.jpg,1,0,0,mammalia,14.958659229444097,3.781271122866528,2.138472743151766,124.9257438730786,129.02087263878514,124.19359559499264,2.808401165183227,1.953606587398156,18.728724138452563,26.818055555555553
831,0,2412,92.11128376520098,20.326697916666667,Canis latrans,/content/drive/MyDrive/Animals_masked/Animals_masked/Canis latrans/9655940275df1aa40f54dfb10d61a855.jpg,0,0,0,mammalia,13.254157437222574,30.10938165491125,27.015125867959355,96.45091200206814,96.1278001897197,96.04515534656478,-25.666430705827224,-30.939465861667287,-9.419716109975283,0.029583333333333333
832,1,743,71.23576953471716,21.583029166666662,Pandion haliaetus,/content/drive/MyDrive/Animals_masked/Animals_masked/Pandion haliaetus/ab37a6e145ba2e7f5561e829eabc0845.jpg,1,1,1,aves,57.03367797944411,37.4507391784221,37.46447204870732,176.72862151574662,177.71847358597745,183.07851583979055,54.611278807851264,50.65120753459047,77.61364438325052,37.918958333333336
833,1,8236,82.10418656303973,93.2940639013453,Sciurus carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Sciurus carolinensis/d1b0642f410d1fc0209a02c5dc78a3ec.jpg,0,0,0,mammalia,42.1102042234707,21.45909742471693,26.37793511683828,99.65720472544072,108.49060127384084,69.11033476792807,-22.46013798245464,-18.576664777546146,-36.354536688612,13.907324364723467
834,0,9212,57.80564519975421,73.48964791666667,Procyon lotor,/content/drive/MyDrive/Animals_masked/Animals_masked/Procyon lotor/b1a2ab129f9113d03f68126538fbdf27.jpg,0,1,0,mammalia,9.702871729444098,31.75243917842208,37.42907204870731,164.70530840596135,161.1721673955448,121.96897320433368,42.58796569806599,34.10490134415781,16.504101747793612,6.043333333333333
835,1,558,63.04115940253304,128.68652754590985,Pandion haliaetus,/content/drive/MyDrive/Animals_masked/Animals_masked/Pandion haliaetus/47edda073e8bf5c8dc00b247fcee7890.jpg,1,1,1,aves,60.95977194508127,0.7250740768639332,39.355239689606535,86.58988438770878,132.08342894342576,178.12905178288844,-35.52745832018658,5.016162892038778,72.66418032634837,9.412979966611019
836,0,9739,88.3792680773677,37.13750627090301,Sciurus carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Sciurus carolinensis/bdc5b30be405d9b278d7690571921e20.jpg,0,0,0,mammalia,18.789207780168724,5.287997888009599,7.281807479309336,137.5367071545637,139.24905425337602,136.98070123691355,15.419364446668324,12.181788201989036,31.515829780373508,44.20986622073579
837,0,5689,91.43919728369688,94.50190666041276,Trachemys scripta elegans,/content/drive/MyDrive/Animals_masked/Animals_masked/Trachemys scripta elegans/0068ab901d655eabdd477ec201cd4607.jpg,0,0,0,reptilia,43.25822094566534,27.437532436649832,29.42007990954784,93.16440573030836,98.10342347250898,65.18064370553161,-28.95293697758701,-28.963842578878,-40.28422775100846,1.6038930581613506
838,1,4930,89.98626020314828,68.34662708333333,Harmonia axyridis,/content/drive/MyDrive/Animals_masked/Animals_masked/Harmonia axyridis/84bde4324c8418c42b7333709a915c9f.jpg,1,0,1,insecta,5.019665770555903,9.875517071577915,11.379244965373983,133.53820949387853,116.42429469015646,104.86983051433413,11.420866785983163,-10.642971361230522,-0.595040942205955,3.1377083333333333
839,0,1737,76.54369861616783,38.58467401500938,Picoides pubescens,/content/drive/MyDrive/Animals_masked/Animals_masked/Picoides pubescens/432cda84b35a6dfb84706f7d1dd38b6f.jpg,1,1,1,aves,1.438610251481478,4.655262267794299,3.936365087784239,120.51525755913876,122.42758176533046,108.62382373363928,-1.6020851487566148,-4.6396842860565215,3.1589522770992176,5.49296435272045
840,0,4672,92.1957812771862,57.73581875,Anolis carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Anolis carolinensis/2dfdb0b552f3262a76def9691cb27b00.jpg,1,1,1,reptilia,25.1555470205559,40.20282540491125,44.65109045129269,76.25103934187132,82.02425556048942,80.9729809537871,-45.86630336602404,-45.04301049089756,-24.49189050275297,4.4054166666666665
841,0,2174,84.94461891857519,47.27505668257756,Trachemys scripta elegans,/content/drive/MyDrive/Animals_masked/Animals_masked/Trachemys scripta elegans/57181931525d0957a037228a41642c37.jpg,1,1,1,reptilia,17.453667025784583,8.069573222134792,11.728316033034927,107.88000306282063,113.28717173076014,120.57592892054436,-14.237339645074726,-13.780094320626844,15.11105746400429,16.937052505966587
842,0,2205,89.84334924309562,107.20445208333334,Spinus tristis,/content/drive/MyDrive/Animals_masked/Animals_masked/Spinus tristis/59b7d4d416f85c4f0292331cc3fe87b0.jpg,1,0,1,aves,51.458615479444106,1.3942725117554176,24.018730034626017,98.46277063897202,127.06726605138698,161.05237864846512,-23.654572068923343,0.0,55.587507191925056,3.4783333333333335
843,0,3404,74.6260223307563,61.99552916666666,Sciurus carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Sciurus carolinensis/bdc612fef96261273169915e0443741f.jpg,1,1,1,mammalia,26.94459881277741,47.62007876175541,31.38545954870732,142.92124737808075,163.2800914252782,121.83366594246354,20.80390467018539,36.21282537389121,16.368794485923473,35.32666666666667
844,1,1167,38.275192521544895,70.99118125,Pandion haliaetus,/content/drive/MyDrive/Animals_masked/Animals_masked/Pandion haliaetus/9dc88b72383ee4ffcb4795c6fee3440d.jpg,1,0,1,aves,81.20909464611076,45.39633917842208,18.369865798707323,141.6376351664116,171.55040253216816,190.65107619690943,19.52029245851624,44.483136480781184,85.18620474036936,0.009583333333333334
845,1,2990,83.72413077739938,103.36813765182188,Canis latrans,/content/drive/MyDrive/Animals_masked/Animals_masked/Canis latrans/bdf1040e773cd7a32f58a36425027ded.jpg,1,0,0,mammalia,28.434780514145643,14.076302741281012,12.649829614496795,134.06637738080155,110.85930818408907,80.2335702890825,11.949034672906194,-16.207957867297893,-25.231301167457573,3.4817813765182186
846,0,12910,91.80365118420195,53.6142,Sciurus carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Sciurus carolinensis/f8cc88814c366aa2dfacc0543aed1cde.jpg,0,0,0,mammalia,4.35395089611076,9.301817071577917,1.8469845487073115,125.26755652661627,116.86653068055816,113.42990965058898,3.150213818720914,-10.20073537082881,7.965038194048915,0.33520833333333333
847,0,899,89.20680637643436,33.1927532527881,Spinus tristis,/content/drive/MyDrive/Animals_masked/Animals_masked/Spinus tristis/dd213f8bfecda8a6c403ae8516240c4c.jpg,0,0,0,aves,30.160156038613863,8.48605183331675,6.565813521755658,135.02170356551122,139.89466324379606,145.36535382143845,12.904360857615856,12.82739719240908,39.90048236489838,10.768587360594797
848,0,211,40.916959192508514,80.26849257884972,Harmonia axyridis,/content/drive/MyDrive/Animals_masked/Animals_masked/Harmonia axyridis/c62b3a2f3611da3cf9c0394740c547e9.jpg,0,1,0,insecta,14.66193906987563,8.03278992826749,10.08755932839192,135.65215257582054,137.0179249759505,97.14742767860388,13.534809867925176,9.950658924563529,-8.317443777936191,9.851576994434136
849,1,111,37.89383104545156,133.1071505628518,Pandion haliaetus,/content/drive/MyDrive/Animals_masked/Animals_masked/Pandion haliaetus/226afe74d488e559fceb3991406618fe.jpg,1,1,1,aves,65.81267492675492,6.745016020139516,39.24897531292496,84.77464302398798,120.20630067422324,176.8124703777205,-37.34269968390738,-6.860965377163751,71.34759892118043,6.728893058161351
850,0,2066,85.69669865894089,151.04833125,Pachydiplax longipennis,/content/drive/MyDrive/Animals_masked/Animals_masked/Pachydiplax longipennis/9218421e705f5879ecedaca1938258c0.jpg,1,1,1,insecta,68.90792410388923,36.28125457157792,39.557690451292686,70.865338245144,79.27194503517094,25.73451298381537,-51.25200446275136,-47.79532101621604,-79.7303584727247,93.34
851,0,3312,85.18464541129777,61.31416744840525,Sciurus carolinensis,/content/drive/MyDrive/Animals_masked/Animals_masked/Sciurus carolinensis/4168b994bcf5bf32e50224be06c0a561.jpg,0,0,0,mammalia,42.72028473553402,47.23139969743782,54.78577878384428,69.12361991801849,79.88069202702852,68.71428965981998,-52.99372278987687,-47.186574024358464,-36.75058179672008,14.198874296435271
852,1,538,47.87466925433848,112.46961538461538,Pandion haliaetus,/content/drive/MyDrive/Animals_masked/Animals_masked/Pandion haliaetus/752412a0982d1f9a519cbe11b6f6d502.jpg,1,1,1,aves,88.44014912938157,22.27872459899744,13.448004393600373,110.80878908623856,151.5631427463175,206.1883311490733,-11.3085536216568,24.49587669493053,100.72345969253324,26.715290806754222
853,0,3739,78.34771801956806,56.73782303370786,Canis latrans,/content/drive/MyDrive/Animals_masked/Animals_masked/Canis latrans/6f6baba01ed4b5b24c7747cadb76094e.jpg,0,1,1,mammalia,7.11387477251526,3.772351303890261,24.20745872941892,150.51679249599633,134.98288182330325,121.38590601824508,28.399449788100966,7.915615771916265,15.921034561705,27.12055243445693
854,0,2656,96.13075507739552,51.27592649647888,Picoides pubescens,/content/drive/MyDrive/Animals_masked/Animals_masked/Picoides pubescens/b8d214eb14d10b98b522802a2e24c0c1.jpg,1,1,1,aves,3.2886760991944044,14.23954016430092,4.339219671946751,126.66227108124004,109.14066174316132,100.45204314131102,4.544928373344675,-17.926604308225663,-5.012828315229044,38.98899647887324
855,0,3500,88.21955213484274,41.71427387267904,Harmonia axyridis,/content/drive/MyDrive/Animals_masked/Animals_masked/Harmonia axyridis/ec614bdcbb901376fa7ad863fbcbd7dd.jpg,1,1,1,insecta,36.64381365031058,25.216843897697075,37.076135195259056,178.03384847546587,173.12983455482183,165.95867459673894,55.91650576757051,46.06256850343488,60.49380314019888,44.24635278514589
